train_id,distance_km,scheduled_speed_kmh,actual_speed_kmh,scheduled_time_min,actual_time_min,departure_time,scheduled_arrival,actual_arrival,actual_delay_min,predicted_delay_min
T1718,293,61,52.43,288.2,335.29,09:25,14:13,15:00,47.09,40.48
T1719,386,87,112.6,266.21,205.69,07:24,11:50,10:49,-60.51,-78.32
T1720,495,96,68.68,309.38,432.41,09:54,15:03,17:06,123.04,88.03
T1721,414,41,43.55,605.85,570.42,10:41,20:46,20:11,-35.43,-37.63
T1722,250,49,53.69,306.12,279.38,06:53,11:59,11:32,-26.74,-29.3
T1723,203,73,81.24,166.85,149.93,10:43,13:29,13:12,-16.92,-18.83
T1724,499,55,42.47,544.36,704.92,06:40,15:44,18:24,160.56,123.99
T1725,122,87,109.89,84.14,66.61,08:59,10:23,10:05,-17.53,-22.14
T1726,250,90,72.78,166.67,206.09,09:28,12:14,12:54,39.42,31.88
T1727,345,78,83.74,265.38,247.18,07:40,12:05,11:47,-18.21,-19.55
T1728,66,61,50.85,64.92,77.88,08:35,09:39,09:52,12.96,10.8
T1729,178,51,45.1,209.41,236.8,08:41,12:10,12:37,27.39,24.22
T1730,266,63,64.76,253.33,246.46,09:09,13:22,13:15,-6.87,-7.06
T1731,110,86,81.73,76.74,80.76,09:36,10:52,10:56,4.01,3.81
T1732,476,79,62.89,361.52,454.09,10:43,16:44,18:17,92.57,73.7
T1733,153,77,61.8,119.22,148.55,10:10,12:09,12:38,29.33,23.54
T1734,91,99,94.14,55.15,58.0,09:04,09:59,10:02,2.85,2.71
T1735,74,98,113.13,45.31,39.25,10:46,11:31,11:25,-6.06,-6.99
T1736,88,49,60.7,107.76,86.98,09:14,11:01,10:40,-20.77,-25.73
T1737,340,74,55.54,275.68,367.33,09:04,13:39,15:11,91.66,68.79
T1738,180,90,84.23,120.0,128.22,06:26,08:26,08:34,8.22,7.7
T1739,278,88,66.89,189.55,249.35,08:10,11:19,12:19,59.81,45.46
T1740,157,71,50.41,132.68,186.88,09:01,11:13,12:07,54.2,38.48
T1741,221,46,50.46,288.26,262.76,10:12,15:00,14:34,-25.5,-27.97
T1742,484,60,63.69,484.0,455.97,09:59,18:03,17:34,-28.03,-29.75
T1743,151,59,47.07,153.56,192.48,07:39,10:12,10:51,38.92,31.05
T1744,403,65,54.62,372.0,442.71,06:55,13:07,14:17,70.71,59.41
T1745,61,43,30.71,85.12,119.17,10:01,11:26,12:00,34.06,24.32
T1746,324,85,102.08,228.71,190.43,10:22,14:10,13:32,-38.27,-45.96
T1747,150,91,116.92,98.9,76.98,10:59,12:37,12:15,-21.92,-28.17
T1748,93,61,47.66,91.48,117.08,08:44,10:15,10:41,25.61,20.01
T1749,492,54,45.3,546.67,651.66,06:39,15:45,17:30,104.99,88.08
T1750,354,95,116.0,223.58,183.1,08:05,11:48,11:08,-40.47,-49.42
T1751,494,79,99.21,375.19,298.75,09:44,15:59,14:42,-76.44,-96.0
T1752,66,60,57.11,66.0,69.34,07:50,08:56,08:59,3.34,3.18
T1753,379,54,39.44,421.11,576.57,08:44,15:45,18:20,155.46,113.54
T1754,106,61,44.14,104.26,144.08,10:58,12:42,13:22,39.82,28.81
T1755,360,91,95.04,237.36,227.28,06:15,10:12,10:02,-10.08,-10.53
T1756,352,67,62.69,315.22,336.87,06:10,11:25,11:46,21.65,20.26
T1757,61,53,38.01,69.06,96.29,06:10,07:19,07:46,27.23,19.53
T1758,367,66,69.3,333.64,317.76,09:14,14:47,14:31,-15.87,-16.67
T1759,129,80,56.54,96.75,136.89,08:52,10:28,11:08,40.14,28.37
T1760,265,79,92.62,201.27,171.67,09:54,13:15,12:45,-29.6,-34.7
T1761,388,97,85.73,240.0,271.54,07:02,11:02,11:33,31.54,27.87
T1762,313,67,48.52,280.3,387.07,08:31,13:11,14:58,106.77,77.32
T1763,198,65,68.45,182.77,173.57,10:34,13:36,13:27,-9.2,-9.69
T1764,130,88,82.6,88.64,94.43,06:00,07:28,07:34,5.8,5.44
T1765,264,41,52.66,386.34,300.82,08:27,14:53,13:27,-85.52,-109.83
T1766,423,64,65.7,396.56,386.32,08:25,15:01,14:51,-10.24,-10.52
T1767,247,95,82.19,156.0,180.32,08:05,10:41,11:05,24.32,21.04
T1768,249,42,47.28,355.71,316.0,08:06,14:01,13:22,-39.71,-44.7
T1769,74,47,40.56,94.47,109.48,10:58,12:32,12:47,15.01,12.95
T1770,138,83,103.13,99.76,80.29,06:31,08:10,07:51,-19.47,-24.2
T1771,317,72,66.59,264.17,285.64,10:06,14:30,14:51,21.47,19.86
T1772,192,81,83.42,142.22,138.09,08:50,11:12,11:08,-4.13,-4.26
T1773,108,91,66.46,71.21,97.5,06:05,07:16,07:42,26.29,19.2
T1774,459,74,70.72,372.16,389.42,06:20,12:32,12:49,17.26,16.5
T1775,414,45,53.97,552.0,460.22,08:09,17:21,15:49,-91.78,-110.08
T1776,75,78,92.3,57.69,48.75,10:15,11:12,11:03,-8.94,-10.58
T1777,96,91,75.95,63.3,75.84,08:55,09:58,10:10,12.54,10.47
T1778,337,62,51.81,326.13,390.27,08:26,13:52,14:56,64.14,53.6
T1779,315,64,76.18,295.31,248.08,09:49,14:44,13:57,-47.23,-56.22
T1780,65,98,123.31,39.8,31.63,09:09,09:48,09:40,-8.17,-10.28
T1781,248,89,67.39,167.19,220.8,10:56,13:43,14:36,53.61,40.59
T1782,450,82,79.54,329.27,339.44,10:24,15:53,16:03,10.17,9.87
T1783,456,58,52.34,471.72,522.7,10:49,18:40,19:31,50.98,46.01
T1784,331,44,53.79,451.36,369.24,07:41,15:12,13:50,-82.12,-100.39
T1785,135,90,67.51,90.0,119.98,09:11,10:41,11:10,29.98,22.49
T1786,299,50,41.33,358.8,434.03,06:38,12:36,13:52,75.23,62.19
T1787,440,95,109.39,277.89,241.34,09:11,13:48,13:12,-36.56,-42.1
T1788,319,51,37.27,375.29,513.56,06:23,12:38,14:56,138.26,101.04
T1789,384,49,48.78,470.2,472.32,09:40,17:30,17:32,2.12,2.11
T1790,166,47,45.37,211.91,219.54,10:13,13:44,13:52,7.63,7.36
T1791,56,63,56.74,53.33,59.22,09:30,10:23,10:29,5.88,5.3
T1792,186,99,92.74,112.73,120.34,10:12,12:04,12:12,7.61,7.13
T1793,420,67,68.2,376.12,369.48,10:31,16:47,16:40,-6.64,-6.76
T1794,225,80,63.75,168.75,211.78,08:23,11:11,11:54,43.03,34.29
T1795,377,75,78.24,301.6,289.11,10:50,15:51,15:39,-12.49,-13.03
T1796,364,76,89.93,287.37,242.86,07:46,12:33,11:48,-44.51,-52.66
T1797,264,60,69.37,264.0,228.35,08:44,13:08,12:32,-35.65,-41.21
T1798,131,47,37.24,167.23,211.06,07:55,10:42,11:26,43.83,34.73
T1799,272,94,74.22,173.62,219.89,08:11,11:04,11:50,46.28,36.54
T1800,421,48,41.32,526.25,611.28,07:02,15:48,17:13,85.03,73.2
T1801,472,86,78.83,329.3,359.25,06:10,11:39,12:09,29.95,27.45
T1802,451,54,51.03,501.11,530.24,07:08,15:29,15:58,29.12,27.52
T1803,492,87,96.38,339.31,306.29,09:27,15:06,14:33,-33.02,-36.58
T1804,152,85,62.39,107.29,146.18,09:52,11:39,12:18,38.88,28.54
T1805,322,79,56.94,244.56,339.28,07:48,11:52,13:27,94.73,68.28
T1806,63,57,53.3,66.32,70.91,07:00,08:06,08:10,4.6,4.3
T1807,208,81,90.58,154.07,137.78,10:30,13:04,12:47,-16.3,-18.23
T1808,201,99,80.79,121.82,149.28,07:30,09:31,09:59,27.46,22.41
T1809,157,59,64.01,159.66,147.17,08:19,10:58,10:46,-12.49,-13.56
T1810,237,45,38.52,316.0,369.2,09:54,15:10,16:03,53.2,45.54
T1811,350,51,62.81,411.76,334.32,08:47,15:38,14:21,-77.45,-95.39
T1812,147,41,50.73,215.12,173.85,08:52,12:27,11:45,-41.27,-51.07
T1813,180,46,40.41,234.78,267.29,08:41,12:35,13:08,32.51,28.56
T1814,342,55,46.09,373.09,445.22,09:57,16:10,17:22,72.13,60.44
T1815,220,42,39.76,314.29,331.95,06:46,12:00,12:17,17.67,16.73
T1816,473,84,70.92,337.86,400.15,08:45,14:22,15:25,62.3,52.6
T1817,232,42,46.34,331.43,300.36,07:21,12:52,12:21,-31.07,-34.28
T1818,413,66,78.91,375.45,314.02,06:17,12:32,11:31,-61.43,-73.45
T1819,88,89,98.24,59.33,53.74,10:08,11:07,11:01,-5.58,-6.16
T1820,64,82,97.96,46.83,39.2,07:27,08:13,08:06,-7.63,-9.11
T1821,425,79,74.12,322.78,344.05,08:45,14:07,14:29,21.26,19.95
T1822,53,77,61.12,41.3,52.03,09:17,09:58,10:09,10.73,8.52
T1823,398,72,82.28,331.67,290.23,08:46,14:17,13:36,-41.44,-47.35
T1824,458,67,61.39,410.15,447.62,07:13,14:03,14:40,37.47,34.34
T1825,446,40,44.11,669.0,606.66,06:12,17:21,16:18,-62.34,-68.75
T1826,259,94,81.06,165.32,191.7,07:23,10:08,10:34,26.38,22.75
T1827,210,47,35.19,268.09,358.05,09:40,14:08,15:38,89.96,67.36
T1828,65,76,98.46,51.32,39.61,07:10,08:01,07:49,-11.71,-15.17
T1829,475,71,56.35,401.41,505.73,07:23,14:04,15:48,104.32,82.8
T1830,157,99,128.01,95.15,73.59,09:12,10:47,10:25,-21.56,-27.88
T1831,431,87,111.91,297.24,231.07,10:21,15:18,14:12,-66.17,-85.12
T1832,499,82,96.46,365.12,310.4,07:56,14:01,13:06,-54.72,-64.37
T1833,360,76,83.27,284.21,259.4,07:11,11:55,11:30,-24.81,-27.19
T1834,276,43,45.01,385.12,367.94,10:39,17:04,16:46,-17.18,-17.98
T1835,219,69,84.16,190.43,156.14,09:37,12:47,12:13,-34.3,-41.83
T1836,83,45,39.31,110.67,126.67,07:21,09:11,09:27,16.0,13.98
T1837,463,85,83.35,326.82,333.29,06:32,11:58,12:05,6.46,6.34
T1838,300,93,99.66,193.55,180.61,08:40,11:53,11:40,-12.94,-13.86
T1839,296,58,54.91,306.21,323.44,08:46,13:52,14:09,17.23,16.32
T1840,318,71,67.91,268.73,280.96,09:06,13:34,13:46,12.22,11.69
T1841,190,48,43.11,237.5,264.43,06:36,10:33,11:00,26.93,24.18
T1842,323,51,52.97,380.0,365.9,08:18,14:38,14:23,-14.1,-14.64
T1843,465,50,60.52,558.0,461.03,10:04,19:22,17:45,-96.97,-117.37
T1844,145,85,69.78,102.35,124.68,06:30,08:12,08:34,22.33,18.33
T1845,276,94,118.5,176.17,139.74,08:50,11:46,11:09,-36.43,-45.92
T1846,428,55,61.24,466.91,419.33,06:55,14:41,13:54,-47.57,-52.97
T1847,88,40,47.76,132.0,110.56,08:19,10:31,10:09,-21.44,-25.6
T1848,351,84,86.83,250.71,242.54,06:48,10:58,10:50,-8.18,-8.45
T1849,78,94,109.76,49.79,42.64,10:01,10:50,10:43,-7.15,-8.35
T1850,495,92,65.29,322.83,454.86,07:36,12:58,15:10,132.04,93.71
T1851,367,60,71.46,367.0,308.14,08:13,14:20,13:21,-58.86,-70.11
T1852,294,69,49.96,255.65,353.07,06:41,10:56,12:34,97.42,70.54
T1853,285,52,64.17,328.85,266.5,09:37,15:05,14:03,-62.35,-76.93
T1854,234,73,94.55,192.33,148.5,07:42,10:54,10:10,-43.83,-56.77
T1855,321,43,37.69,447.91,511.05,07:56,15:23,16:27,63.15,55.34
T1856,489,67,55.35,437.91,530.04,07:48,15:05,16:38,92.12,76.11
T1857,285,77,89.26,222.08,191.58,06:23,10:05,09:34,-30.5,-35.36
T1858,288,97,82.63,178.14,209.13,09:52,12:50,13:21,30.99,26.4
T1859,426,70,85.35,365.14,299.46,06:07,12:12,11:06,-65.68,-80.09
T1860,315,98,74.65,192.86,253.19,09:38,12:50,13:51,60.33,45.96
T1861,463,94,72.9,295.53,381.05,07:03,11:58,13:24,85.52,66.33
T1862,458,66,84.97,416.36,323.39,06:24,13:20,11:47,-92.97,-119.7
T1863,408,44,48.59,556.36,503.81,08:10,17:26,16:33,-52.55,-58.03
T1864,389,64,77.32,364.69,301.86,07:57,14:01,12:58,-62.83,-75.9
T1865,438,42,37.57,625.71,699.44,08:37,19:02,20:16,73.72,65.95
T1866,114,72,79.62,95.0,85.9,06:38,08:13,08:03,-9.1,-10.06
T1867,226,43,45.43,315.35,298.47,09:46,15:01,14:44,-16.88,-17.83
T1868,52,64,67.96,48.75,45.91,10:24,11:12,11:09,-2.84,-3.02
T1869,478,59,65.46,486.1,438.12,10:10,18:16,17:28,-47.98,-53.24
T1870,191,73,76.3,156.99,150.2,07:11,09:47,09:41,-6.79,-7.1
T1871,425,65,62.23,392.31,409.75,10:56,17:28,17:45,17.44,16.7
T1872,207,44,38.08,282.27,326.12,10:16,14:58,15:42,43.85,37.95
T1873,373,74,85.93,302.43,260.46,10:51,15:53,15:11,-41.97,-48.74
T1874,195,67,56.0,174.63,208.94,10:53,13:47,14:21,34.32,28.68
T1875,495,68,75.85,436.76,391.57,07:51,15:07,14:22,-45.19,-50.41
T1876,342,48,40.32,427.5,508.93,10:39,17:46,19:07,81.43,68.4
T1877,202,91,97.84,133.19,123.87,08:52,11:05,10:55,-9.31,-10.02
T1878,481,77,88.42,374.81,326.42,06:02,12:16,11:28,-48.39,-55.56
T1879,242,89,73.98,163.15,196.27,08:26,11:09,11:42,33.12,27.53
T1880,486,45,33.12,648.0,880.48,07:32,18:20,22:12,232.48,171.09
T1881,122,58,45.16,126.21,162.1,10:50,12:56,13:32,35.89,27.94
T1882,448,99,105.3,271.52,255.28,08:59,13:30,13:14,-16.24,-17.27
T1883,354,83,100.4,255.9,211.55,06:45,11:00,10:16,-44.35,-53.65
T1884,426,96,69.79,266.25,366.23,07:52,12:18,13:58,99.98,72.69
T1885,393,50,57.02,471.6,413.51,10:29,18:20,17:22,-58.09,-66.26
T1886,189,41,37.1,276.59,305.69,10:01,14:37,15:06,29.1,26.33
T1887,236,86,84.89,164.65,166.8,07:42,10:26,10:28,2.15,2.12
T1888,342,83,104.36,247.23,196.63,08:12,12:19,11:28,-50.6,-63.62
T1889,110,83,74.63,79.52,88.43,06:16,07:35,07:44,8.92,8.02
T1890,476,48,47.0,595.0,607.64,08:36,18:31,18:43,12.64,12.37
T1891,429,60,42.49,429.0,605.75,10:38,17:47,20:43,176.75,125.18
T1892,247,63,47.18,235.24,314.09,07:35,11:30,12:49,78.85,59.05
T1893,344,73,62.43,282.74,330.63,10:54,15:36,16:24,47.89,40.95
T1894,489,61,43.72,480.98,671.1,10:03,18:03,21:14,190.11,136.26
T1895,368,42,45.31,525.71,487.3,10:46,19:31,18:53,-38.41,-41.44
T1896,351,51,48.75,412.94,432.02,10:30,17:22,17:42,19.08,18.24
T1897,393,67,68.94,351.94,342.06,07:04,12:55,12:46,-9.88,-10.17
T1898,60,69,55.53,52.17,64.83,09:29,10:21,10:33,12.66,10.18
T1899,111,65,57.04,102.46,116.76,08:15,09:57,10:11,14.3,12.55
T1900,382,87,95.55,263.45,239.87,09:23,13:46,13:22,-23.58,-25.9
T1901,275,60,76.75,275.0,214.98,07:53,12:28,11:27,-60.02,-76.77
T1902,202,67,48.93,180.9,247.72,10:02,13:02,14:09,66.82,48.8
T1903,248,95,117.25,156.63,126.91,08:21,10:57,10:27,-29.73,-36.69
T1904,101,65,68.0,93.23,89.12,08:27,10:00,09:56,-4.11,-4.3
T1905,309,72,74.76,257.5,247.99,08:21,12:38,12:28,-9.51,-9.88
T1906,108,60,60.01,108.0,107.98,08:21,10:09,10:08,-0.02,-0.02
T1907,121,74,54.88,98.11,132.29,10:17,11:55,12:29,34.18,25.35
T1908,197,91,68.61,129.89,172.28,07:23,09:32,10:15,42.39,31.96
T1909,398,73,77.42,327.12,308.45,09:48,15:15,14:56,-18.68,-19.81
T1910,112,80,72.37,84.0,92.86,10:28,11:52,12:00,8.86,8.02
T1911,359,90,112.53,239.33,191.41,07:42,11:41,10:53,-47.92,-59.92
T1912,422,86,81.18,294.42,311.9,09:12,14:06,14:23,17.48,16.5
T1913,292,57,44.8,307.37,391.07,06:55,12:02,13:26,83.7,65.79
T1914,415,97,109.5,256.7,227.4,08:54,13:10,12:41,-29.3,-33.07
T1915,379,50,43.8,454.8,519.17,09:31,17:05,18:10,64.37,56.39
T1916,156,96,97.47,97.5,96.03,06:46,08:23,08:22,-1.47,-1.49
T1917,275,62,69.36,266.13,237.89,08:25,12:51,12:22,-28.24,-31.59
T1918,362,87,107.89,249.66,201.31,08:30,12:39,11:51,-48.35,-59.96
T1919,267,61,71.69,262.62,223.45,10:08,14:30,13:51,-39.17,-46.04
T1920,474,56,61.93,507.86,459.26,06:39,15:06,14:18,-48.6,-53.74
T1921,290,44,48.74,395.45,356.98,10:49,17:24,16:45,-38.48,-42.62
T1922,308,83,105.21,222.65,175.65,09:50,13:32,12:45,-47.0,-59.57
T1923,425,50,43.87,510.0,581.2,06:05,14:35,15:46,71.2,62.48
T1924,311,69,48.35,270.43,385.97,09:04,13:34,15:29,115.53,80.95
T1925,54,54,46.61,60.0,69.51,07:38,08:38,08:47,9.51,8.21
T1926,310,66,54.83,281.82,339.24,09:39,14:20,15:18,57.42,47.7
T1927,103,74,81.19,83.51,76.12,08:29,09:52,09:45,-7.39,-8.11
T1928,96,72,77.78,80.0,74.06,09:58,11:18,11:12,-5.94,-6.42
T1929,264,59,62.31,268.47,254.22,08:23,12:51,12:37,-14.26,-15.06
T1930,226,55,39.04,246.55,347.37,10:55,15:01,16:42,100.83,71.56
T1931,58,73,83.02,47.67,41.92,08:02,08:49,08:43,-5.75,-6.54
T1932,148,41,36.66,216.59,242.23,06:51,10:27,10:53,25.65,22.93
T1933,69,74,81.33,55.95,50.9,08:35,09:30,09:25,-5.04,-5.54
T1934,427,79,81.68,324.3,313.66,10:59,16:23,16:12,-10.65,-11.01
T1935,290,95,86.04,183.16,202.24,09:18,12:21,12:40,19.08,17.28
T1936,110,67,52.31,98.51,126.17,09:31,11:09,11:37,27.66,21.6
T1937,428,86,65.07,298.6,394.64,06:10,11:08,12:44,96.04,72.67
T1938,468,78,93.52,360.0,300.27,10:47,16:47,15:47,-59.73,-71.61
T1939,227,45,56.3,302.67,241.93,06:56,11:58,10:57,-60.73,-75.98
T1940,387,48,52.31,483.75,443.86,08:13,16:16,15:36,-39.89,-43.48
T1941,111,59,44.96,112.88,148.13,07:48,09:40,10:16,35.25,26.86
T1942,194,99,93.18,117.58,124.92,06:04,08:01,08:08,7.34,6.91
T1943,265,40,45.49,397.5,349.49,09:43,16:20,15:32,-48.01,-54.6
T1944,52,47,54.89,66.38,56.84,07:58,09:04,08:54,-9.54,-11.15
T1945,209,94,72.47,133.4,173.04,10:05,12:18,12:58,39.64,30.56
T1946,276,62,43.4,267.1,381.56,08:04,12:31,14:25,114.46,80.12
T1947,318,42,47.35,454.29,402.99,06:25,13:59,13:07,-51.29,-57.82
T1948,169,43,39.3,235.81,258.01,07:21,11:16,11:39,22.2,20.29
T1949,430,97,82.71,265.98,311.93,08:12,12:37,13:23,45.95,39.18
T1950,138,64,45.3,129.38,182.8,10:40,12:49,13:42,53.43,37.81
T1951,378,86,88.08,263.72,257.49,07:47,12:10,12:04,-6.23,-6.38
T1952,117,77,93.22,91.17,75.3,09:31,11:02,10:46,-15.87,-19.21
T1953,447,54,68.83,496.67,389.67,06:15,14:31,12:44,-107.0,-136.37
T1954,406,60,62.37,406.0,390.59,08:12,14:58,14:42,-15.41,-16.02
T1955,147,74,74.64,119.19,118.16,07:05,09:04,09:03,-1.03,-1.03
T1956,316,96,72.1,197.5,262.97,10:23,13:40,14:45,65.47,49.17
T1957,154,92,94.7,100.43,97.57,10:09,11:49,11:46,-2.86,-2.95
T1958,489,92,85.37,318.91,343.66,06:39,11:57,12:22,24.75,22.97
T1959,372,85,90.46,262.59,246.73,06:59,11:21,11:05,-15.86,-16.88
T1960,172,91,84.92,113.41,121.52,10:44,12:37,12:45,8.11,7.57
T1961,78,53,44.74,88.3,104.6,06:32,08:00,08:16,16.3,13.76
T1962,186,75,56.77,148.8,196.57,09:43,12:11,12:59,47.77,36.16
T1963,244,51,45.34,287.06,322.92,09:34,14:21,14:56,35.86,31.88
T1964,458,56,42.45,490.71,647.39,08:55,17:05,19:42,156.68,118.76
T1965,275,78,62.88,211.54,262.41,06:08,09:39,10:30,50.87,41.01
T1966,381,48,62.04,476.25,368.5,08:36,16:32,14:44,-107.75,-139.26
T1967,219,74,71.52,177.57,183.73,06:50,09:47,09:53,6.16,5.96
T1968,58,99,100.89,35.15,34.49,07:00,07:35,07:34,-0.66,-0.67
T1969,89,52,63.66,102.69,83.89,09:32,11:14,10:55,-18.81,-23.02
T1970,74,54,70.06,82.22,63.38,08:48,10:10,09:51,-18.84,-24.45
T1971,310,57,59.83,326.32,310.89,07:16,12:42,12:26,-15.43,-16.19
T1972,444,90,106.87,296.0,249.27,09:27,14:23,13:36,-46.73,-55.5
T1973,492,72,64.52,410.0,457.51,06:13,13:03,13:50,47.51,42.57
T1974,275,45,39.76,366.67,415.04,10:12,16:18,17:07,48.37,42.74
T1975,173,98,92.28,105.92,112.48,10:10,11:55,12:02,6.57,6.18
T1976,87,66,72.83,79.09,71.67,08:56,10:15,10:07,-7.42,-8.19
T1977,377,62,68.78,364.84,328.89,10:06,16:10,15:34,-35.95,-39.88
T1978,300,98,87.14,183.67,206.57,10:03,13:06,13:29,22.9,20.36
T1979,438,66,51.48,398.18,510.54,09:41,16:19,18:11,112.36,87.63
T1980,225,73,78.8,184.93,171.32,08:42,11:46,11:33,-13.61,-14.69
T1981,139,95,73.81,87.79,112.99,06:37,08:04,08:29,25.2,19.58
T1982,451,85,89.0,318.35,304.03,07:15,12:33,12:19,-14.32,-14.99
T1983,86,77,85.94,67.01,60.04,09:39,10:46,10:39,-6.97,-7.78
T1984,365,53,59.38,413.21,368.81,07:33,14:26,13:41,-44.39,-49.74
T1985,225,75,86.41,180.0,156.24,06:27,09:27,09:03,-23.76,-27.37
T1986,333,92,112.58,217.17,177.47,10:38,14:15,13:35,-39.7,-48.59
T1987,130,47,47.0,165.96,165.96,07:34,10:19,10:19,0.0,0.0
T1988,163,74,84.22,132.16,116.12,08:47,10:59,10:43,-16.04,-18.26
T1989,89,58,62.15,92.07,85.93,08:00,09:32,09:25,-6.14,-6.58
T1990,350,69,56.03,304.35,374.82,08:42,13:46,14:56,70.47,57.22
T1991,273,53,37.92,309.06,432.0,09:33,14:42,16:44,122.94,87.95
T1992,367,98,85.33,224.69,258.05,06:10,09:54,10:28,33.36,29.05
T1993,398,59,56.98,404.75,419.07,07:09,13:53,14:08,14.32,13.83
T1994,164,88,94.18,111.82,104.48,07:01,08:52,08:45,-7.34,-7.86
T1995,235,64,77.44,220.31,182.08,09:47,13:27,12:49,-38.23,-46.26
T1996,372,79,64.6,282.53,345.5,07:00,11:42,12:45,62.97,51.49
T1997,105,63,48.85,100.0,128.98,07:49,09:29,09:57,28.98,22.47
T1998,89,53,67.74,100.75,78.83,09:50,11:30,11:08,-21.92,-28.02
T1999,403,65,49.71,372.0,486.38,07:22,13:34,15:28,114.38,87.48
T2000,89,77,76.01,69.35,70.26,09:32,10:41,10:42,0.91,0.89
